date,Scale_['bitcoin']
2018-05-03 00:00:00,8.29911444009372
2018-05-03 01:00:00,7.66880195097268
2018-05-03 02:00:00,9.34963525529546
2018-05-03 03:00:00,8.92942692921476
2018-05-03 04:00:00,8.50921860313407
2018-05-03 05:00:00,9.13953109225511
2018-05-03 06:00:00,8.4041665216139
2018-05-03 07:00:00,6.82838529881129
2018-05-03 08:00:00,7.35364570641216
2018-05-03 09:00:00,7.24859362489199
2018-05-03 10:00:00,7.77385403249285
2018-05-03 11:00:00,7.35364570641216
2018-05-03 12:00:00,7.56374986945251
2018-05-03 13:00:00,8.08901027705337
2018-05-03 14:00:00,9.03447901073494
2018-05-03 15:00:00,8.50921860313407
2018-05-03 16:00:00,8.61427068465424
2018-05-03 17:00:00,9.13953109225511
2018-05-03 18:00:00,9.87489566289633
2018-05-03 19:00:00,9.76984358137615
2018-05-03 20:00:00,10.0849998259367
2018-05-03 21:00:00,9.66479149985598
2018-05-03 22:00:00,9.66479149985598
2018-05-03 23:00:00,10.5052081520174
2018-05-04 00:00:00,9.87489566289633
2018-05-04 01:00:00,8.71932276617442
2018-05-04 02:00:00,8.08901027705337
2018-05-04 03:00:00,9.55973941833581
2018-05-04 04:00:00,8.71932276617442
2018-05-04 05:00:00,8.61427068465424
2018-05-04 06:00:00,8.61427068465424
2018-05-04 07:00:00,8.29911444009372
2018-05-04 08:00:00,8.50921860313407
2018-05-04 09:00:00,8.29911444009372
2018-05-04 10:00:00,8.29911444009372
2018-05-04 11:00:00,8.29911444009372
2018-05-04 12:00:00,8.50921860313407
2018-05-04 13:00:00,8.4041665216139
2018-05-04 14:00:00,8.4041665216139
2018-05-04 15:00:00,8.4041665216139
2018-05-04 16:00:00,7.56374986945251
2018-05-04 17:00:00,7.14354154337181
2018-05-04 18:00:00,7.35364570641216
2018-05-04 19:00:00,8.29911444009372
2018-05-04 20:00:00,8.29911444009372
2018-05-04 21:00:00,8.29911444009372
2018-05-04 22:00:00,8.29911444009372
2018-05-04 23:00:00,9.13953109225511
2018-05-05 00:00:00,8.29911444009372
2018-05-05 01:00:00,8.92942692921476
2018-05-05 02:00:00,8.29911444009372
2018-05-05 03:00:00,8.50921860313407
2018-05-05 04:00:00,9.03447901073494
2018-05-05 05:00:00,9.13953109225511
2018-05-05 06:00:00,8.71932276617442
2018-05-05 07:00:00,7.87890611401303
2018-05-05 08:00:00,7.66880195097268
2018-05-05 09:00:00,8.29911444009372
2018-05-05 10:00:00,8.82437484769459
2018-05-05 11:00:00,8.4041665216139
