timestamp,open,high,low,close,volume
2018-11-01T04:24:00.000000,6304.01,6304.01,6304.01,6304.01,0.001782
2018-11-01T04:25:00.000000,6304.01,6304.51,6302.44,6302.44,0.55892593
2018-11-01T04:26:00.000000,6302.84,6302.84,6302.84,6302.84,0.02973
2018-11-01T04:27:00.000000,6304.5,6304.51,6301.89,6304.5,1.98538766
2018-11-01T04:28:00.000000,6304.07,6304.07,6304.07,6304.07,0.06606909
2018-11-01T04:29:00.000000,6303.01,6304.32,6301.89,6304.32,0.16186496
2018-11-01T04:30:00.000000,6301.89,6304.51,6301.89,6301.9,2.28529093
2018-11-01T04:31:00.000000,6301.89,6301.89,6293.22,6297.35,41.32112231
2018-11-01T04:32:00.000000,6298.73,6301.2,6298.73,6301.2,0.51069054
2018-11-01T04:33:00.000000,6301.21,6301.21,6301.2,6301.2,0.05040481
2018-11-01T04:34:00.000000,6301.2,6301.2,6301.2,6301.2,0.0
2018-11-01T04:35:00.000000,6302.42,6302.43,6300.37,6300.37,1.96849784
2018-11-01T04:36:00.000000,6300.37,6300.37,6300.37,6300.37,0.0
2018-11-01T04:37:00.000000,6300.37,6300.37,6300.37,6300.37,0.0
2018-11-01T04:38:00.000000,6300.37,6300.37,6300.37,6300.37,0.0
2018-11-01T04:39:00.000000,6298.53,6298.53,6298.53,6298.53,0.01929367
2018-11-01T04:40:00.000000,6301.02,6301.03,6301.02,6301.03,0.17312375
2018-11-01T04:41:00.000000,6301.03,6302.8,6301.03,6302.79,0.95938139
2018-11-01T04:42:00.000000,6302.77,6302.77,6301.04,6301.04,0.03575591
2018-11-01T04:43:00.000000,6301.04,6301.04,6301.04,6301.04,0.0
2018-11-01T04:44:00.000000,6301.04,6301.04,6301.04,6301.04,0.0
2018-11-01T04:45:00.000000,6299.93,6299.93,6299.93,6299.93,1.16153179
2018-11-01T04:46:00.000000,6299.46,6299.46,6298.84,6298.84,0.6194707
2018-11-01T04:47:00.000000,6299.25,6301.19,6299.25,6301.19,4.03966523
2018-11-01T04:48:00.000000,6301.19,6301.19,6301.19,6301.19,0.0
2018-11-01T04:49:00.000000,6301.19,6301.19,6301.19,6301.19,0.0
2018-11-01T04:50:00.000000,6301.2,6305.45,6301.2,6304.0,3.08591889
2018-11-01T04:51:00.000000,6304.0,6304.0,6304.0,6304.0,0.0
2018-11-01T04:52:00.000000,6304.1,6305.45,6304.1,6304.1,1.14532301
2018-11-01T04:53:00.000000,6304.96,6307.95,6304.95,6306.53,9.25119694
2018-11-01T04:54:00.000000,6306.52,6306.52,6306.1,6306.1,0.3813351
2018-11-01T04:55:00.000000,6301.89,6305.14,6301.89,6305.14,0.88480313
2018-11-01T04:56:00.000000,6305.14,6308.65,6304.06,6304.06,1.51493919
2018-11-01T04:57:00.000000,6303.33,6303.34,6303.33,6303.34,2.99999998
2018-11-01T04:58:00.000000,6304.99,6304.99,6304.99,6304.99,0.00238093
2018-11-01T04:59:00.000000,6302.34,6302.34,6302.34,6302.34,0.01348072
2018-11-01T05:00:00.000000,6305.77,6305.77,6305.23,6305.23,0.79541387
2018-11-01T05:01:00.000000,6305.15,6305.15,6305.15,6305.15,0.07910358
2018-11-01T05:02:00.000000,6305.15,6305.15,6305.15,6305.15,0.0
2018-11-01T05:03:00.000000,6304.92,6304.92,6304.92,6304.92,0.002643
2018-11-01T05:04:00.000000,6304.99,6304.99,6304.99,6304.99,0.05372098
2018-11-01T05:05:00.000000,6304.99,6304.99,6304.99,6304.99,0.19787443
2018-11-01T05:06:00.000000,6304.99,6304.99,6304.99,6304.99,0.0
2018-11-01T05:07:00.000000,6304.99,6304.99,6304.99,6304.99,0.0
2018-11-01T05:08:00.000000,6304.54,6304.54,6304.54,6304.54,0.06138164
2018-11-01T05:09:00.000000,6301.91,6301.91,6301.89,6301.89,3.055
2018-11-01T05:10:00.000000,6304.22,6304.22,6304.2,6304.2,0.11584128
2018-11-01T05:11:00.000000,6304.2,6304.2,6304.2,6304.2,0.0
2018-11-01T05:12:00.000000,6304.05,6304.05,6301.34,6301.34,0.09194465
2018-11-01T05:13:00.000000,6301.34,6301.34,6301.34,6301.34,0.0
2018-11-01T05:14:00.000000,6301.34,6301.34,6301.34,6301.34,0.0
2018-11-01T05:15:00.000000,6303.99,6303.99,6301.13,6301.13,0.42161094
2018-11-01T05:16:00.000000,6304.12,6304.12,6304.12,6304.12,0.00855
2018-11-01T05:17:00.000000,6304.12,6304.12,6304.12,6304.12,0.0
2018-11-01T05:18:00.000000,6301.5,6301.5,6301.49,6301.49,0.0978
2018-11-01T05:19:00.000000,6305.16,6305.37,6304.71,6304.71,2.2671403
2018-11-01T05:20:00.000000,6304.71,6304.71,6301.21,6301.51,7.61117768
2018-11-01T05:21:00.000000,6301.51,6301.51,6301.51,6301.51,3.336
2018-11-01T05:22:00.000000,6301.51,6303.77,6301.35,6301.35,3.62603
2018-11-01T05:23:00.000000,6301.35,6303.77,6301.35,6303.77,7.26648
2018-11-01T05:24:00.000000,6303.76,6303.77,6303.76,6303.77,2.677488
2018-11-01T05:25:00.000000,6305.37,6308.53,6303.08,6308.53,3.63684922
2018-11-01T05:26:00.000000,6306.4,6307.0,6306.4,6307.0,2.77004649
2018-11-01T05:27:00.000000,6306.4,6306.41,6306.4,6306.41,0.06026784
2018-11-01T05:28:00.000000,6306.41,6306.41,6306.41,6306.41,0.0
2018-11-01T05:29:00.000000,6306.41,6306.41,6306.41,6306.41,0.0
2018-11-01T05:30:00.000000,6303.69,6306.3,6303.69,6306.3,0.37960239
2018-11-01T05:31:00.000000,6306.3,6306.3,6306.3,6306.3,0.0
2018-11-01T05:32:00.000000,6306.3,6306.3,6306.3,6306.3,0.0
2018-11-01T05:33:00.000000,6306.3,6306.3,6306.3,6306.3,0.0
2018-11-01T05:34:00.000000,6306.3,6306.3,6306.3,6306.3,0.0
2018-11-01T05:35:00.000000,6304.84,6306.95,6304.84,6306.18,1.18711926
2018-11-01T05:36:00.000000,6306.18,6306.18,6306.18,6306.18,0.0
2018-11-01T05:37:00.000000,6306.18,6306.18,6306.18,6306.18,0.0
2018-11-01T05:38:00.000000,6306.18,6306.18,6306.18,6306.18,0.0
2018-11-01T05:39:00.000000,6305.95,6305.95,6305.85,6305.85,1.08320828
2018-11-01T05:40:00.000000,6305.84,6306.18,6305.84,6306.18,0.26454632
2018-11-01T05:41:00.000000,6306.18,6306.18,6306.18,6306.18,0.0
2018-11-01T05:42:00.000000,6306.18,6306.19,6306.18,6306.19,2.85411291
2018-11-01T05:43:00.000000,6306.17,6306.18,6306.17,6306.18,0.15638675
2018-11-01T05:44:00.000000,6304.59,6304.59,6304.58,6304.58,0.54095717
2018-11-01T05:45:00.000000,6302.12,6302.12,6302.12,6302.12,0.01908621
2018-11-01T05:46:00.000000,6302.12,6302.12,6302.12,6302.12,0.0
2018-11-01T05:47:00.000000,6305.26,6305.26,6305.26,6305.26,0.00803008
2018-11-01T05:48:00.000000,6305.07,6305.07,6303.96,6303.96,0.06717612
2018-11-01T05:49:00.000000,6303.96,6303.96,6303.96,6303.96,0.0
2018-11-01T05:50:00.000000,6303.85,6303.85,6303.85,6303.85,0.0025832
2018-11-01T05:51:00.000000,6303.87,6303.87,6300.56,6300.56,0.02730621
2018-11-01T05:52:00.000000,6300.56,6300.56,6300.56,6300.56,0.0
2018-11-01T05:53:00.000000,6302.71,6302.71,6302.71,6302.71,0.003566
2018-11-01T05:54:00.000000,6302.15,6302.15,6302.15,6302.15,0.79567281
2018-11-01T05:55:00.000000,6304.92,6306.25,6302.16,6304.44,0.46654791
2018-11-01T05:56:00.000000,6302.15,6304.5,6302.15,6304.5,0.05450011
2018-11-01T05:57:00.000000,6304.5,6304.5,6304.5,6304.5,0.0
2018-11-01T05:58:00.000000,6304.51,6304.51,6304.51,6304.51,0.00732042
2018-11-01T05:59:00.000000,6304.43,6304.43,6304.43,6304.43,0.00789867
2018-11-01T06:00:00.000000,6304.43,6304.43,6304.43,6304.43,0.0
2018-11-01T06:01:00.000000,6304.43,6304.43,6304.43,6304.43,0.0
2018-11-01T06:02:00.000000,6303.16,6303.16,6300.56,6302.93,1.312475
2018-11-01T06:03:00.000000,6302.93,6302.93,6302.93,6302.93,0.0
2018-11-01T06:04:00.000000,6302.92,6302.92,6301.82,6302.73,0.03690416
2018-11-01T06:05:00.000000,6302.73,6302.73,6302.73,6302.73,0.062339
2018-11-01T06:06:00.000000,6301.05,6301.05,6301.05,6301.05,0.16718191
2018-11-01T06:07:00.000000,6301.28,6301.28,6300.89,6300.89,1.00568564
2018-11-01T06:08:00.000000,6301.28,6302.77,6301.28,6302.77,0.06428999
2018-11-01T06:09:00.000000,6302.77,6302.77,6302.77,6302.77,0.0
2018-11-01T06:10:00.000000,6302.77,6302.77,6302.77,6302.77,0.0
2018-11-01T06:11:00.000000,6300.57,6300.57,6300.57,6300.57,0.0487
2018-11-01T06:12:00.000000,6302.76,6303.25,6302.76,6303.25,0.06806133
2018-11-01T06:13:00.000000,6300.58,6300.58,6300.58,6300.58,0.0212936
2018-11-01T06:14:00.000000,6301.53,6301.53,6301.53,6301.53,0.0136
2018-11-01T06:15:00.000000,6299.07,6299.07,6297.83,6297.83,2.31814297
2018-11-01T06:16:00.000000,6297.83,6297.83,6297.83,6297.83,0.0
2018-11-01T06:17:00.000000,6296.26,6296.26,6296.26,6296.26,1.02435708
2018-11-01T06:18:00.000000,6296.28,6296.28,6296.28,6296.28,0.1100345
2018-11-01T06:19:00.000000,6297.82,6297.85,6296.28,6297.85,0.51566646
2018-11-01T06:20:00.000000,6296.29,6297.86,6296.28,6297.86,0.93782553
2018-11-01T06:21:00.000000,6296.3,6296.3,6296.3,6296.3,0.08682878
2018-11-01T06:22:00.000000,6296.32,6296.32,6296.32,6296.32,0.01390018
2018-11-01T06:23:00.000000,6296.32,6296.32,6296.32,6296.32,0.0
2018-11-01T06:24:00.000000,6296.32,6297.89,6296.32,6297.89,0.90759152
2018-11-01T06:25:00.000000,6296.34,6296.34,6296.33,6296.33,0.48056071
2018-11-01T06:26:00.000000,6296.33,6296.33,6296.33,6296.33,0.0
2018-11-01T06:27:00.000000,6296.33,6296.33,6296.33,6296.33,0.0
2018-11-01T06:28:00.000000,6297.9,6297.91,6296.37,6296.37,0.41704774
2018-11-01T06:29:00.000000,6296.37,6296.37,6296.37,6296.37,0.0
2018-11-01T06:30:00.000000,6296.37,6296.37,6296.37,6296.37,0.2646812
2018-11-01T06:31:00.000000,6296.37,6296.37,6296.37,6296.37,0.0
2018-11-01T06:32:00.000000,6298.78,6298.78,6298.78,6298.78,0.0061
2018-11-01T06:33:00.000000,6298.78,6298.78,6298.78,6298.78,0.0
2018-11-01T06:34:00.000000,6298.78,6298.78,6298.78,6298.78,0.0
2018-11-01T06:35:00.000000,6298.15,6298.15,6298.15,6298.15,0.17810365
2018-11-01T06:36:00.000000,6298.15,6298.15,6298.15,6298.15,0.0
2018-11-01T06:37:00.000000,6298.31,6298.32,6298.31,6298.32,2.03969302
2018-11-01T06:38:00.000000,6298.32,6298.32,6298.32,6298.32,0.0
2018-11-01T06:39:00.000000,6298.32,6298.32,6298.32,6298.32,0.0
2018-11-01T06:40:00.000000,6298.77,6298.78,6298.77,6298.78,0.13298271
2018-11-01T06:41:00.000000,6298.78,6298.78,6298.78,6298.78,0.0
2018-11-01T06:42:00.000000,6298.78,6298.78,6298.78,6298.78,0.0
2018-11-01T06:43:00.000000,6298.78,6298.78,6298.78,6298.78,0.005292
2018-11-01T06:44:00.000000,6298.78,6298.78,6298.78,6298.78,0.0
2018-11-01T06:45:00.000000,6298.78,6298.78,6298.78,6298.78,0.25658656
2018-11-01T06:46:00.000000,6298.78,6299.41,6298.78,6299.41,8.26072902
2018-11-01T06:47:00.000000,6299.49,6299.49,6299.49,6299.49,0.034
2018-11-01T06:48:00.000000,6299.49,6299.49,6299.49,6299.49,0.0
2018-11-01T06:49:00.000000,6300.98,6300.98,6300.98,6300.98,0.00375973
2018-11-01T06:50:00.000000,6300.98,6300.98,6300.98,6300.98,0.0
2018-11-01T06:51:00.000000,6300.98,6302.54,6300.98,6302.54,0.24040321
2018-11-01T06:52:00.000000,6302.54,6307.34,6302.54,6307.34,14.94923486
2018-11-01T06:53:00.000000,6307.34,6307.35,6304.69,6305.77,6.23632984
2018-11-01T06:54:00.000000,6305.76,6305.76,6305.76,6305.76,0.03962744
2018-11-01T06:55:00.000000,6303.18,6303.18,6303.18,6303.18,0.03964344
2018-11-01T06:56:00.000000,6303.17,6303.17,6303.17,6303.17,0.01009353
2018-11-01T06:57:00.000000,6303.17,6303.17,6303.17,6303.17,0.0
2018-11-01T06:58:00.000000,6303.17,6303.17,6303.17,6303.17,0.0
2018-11-01T06:59:00.000000,6303.17,6303.17,6303.17,6303.17,0.00212828
2018-11-01T07:00:00.000000,6300.53,6303.18,6300.53,6303.18,0.51576921
2018-11-01T07:01:00.000000,6303.18,6303.18,6303.18,6303.18,0.0
2018-11-01T07:02:00.000000,6303.18,6303.18,6303.18,6303.18,0.06258867
2018-11-01T07:03:00.000000,6300.54,6303.18,6300.54,6303.18,0.085216
2018-11-01T07:04:00.000000,6300.54,6303.17,6300.53,6303.17,0.33480871
2018-11-01T07:05:00.000000,6303.18,6303.18,6303.12,6303.12,0.217695
2018-11-01T07:06:00.000000,6303.09,6303.18,6303.09,6303.18,0.072662
2018-11-01T07:07:00.000000,6302.97,6302.97,6302.97,6302.97,0.3254
2018-11-01T07:08:00.000000,6299.84,6299.84,6299.84,6299.84,0.03968344
2018-11-01T07:09:00.000000,6299.83,6299.84,6299.83,6299.84,0.10054388
2018-11-01T07:10:00.000000,6299.84,6299.84,6299.84,6299.84,0.00347786
2018-11-01T07:11:00.000000,6301.03,6301.03,6301.03,6301.03,0.1150147
2018-11-01T07:12:00.000000,6301.03,6301.03,6301.03,6301.03,0.0
2018-11-01T07:13:00.000000,6301.03,6301.03,6301.03,6301.03,0.0
2018-11-01T07:14:00.000000,6301.03,6301.03,6301.03,6301.03,0.0111848
2018-11-01T07:15:00.000000,6301.66,6303.26,6301.03,6301.03,0.55829936
2018-11-01T07:16:00.000000,6301.03,6301.03,6301.03,6301.03,0.0
2018-11-01T07:17:00.000000,6301.03,6301.03,6301.03,6301.03,0.0
2018-11-01T07:18:00.000000,6301.03,6301.03,6301.03,6301.03,0.0
2018-11-01T07:19:00.000000,6301.03,6301.03,6301.03,6301.03,0.0
2018-11-01T07:20:00.000000,6302.25,6302.26,6302.25,6302.26,0.11912783
2018-11-01T07:21:00.000000,6302.26,6302.26,6302.26,6302.26,0.0
2018-11-01T07:22:00.000000,6302.26,6302.26,6302.26,6302.26,0.15266814
2018-11-01T07:23:00.000000,6302.25,6302.25,6302.25,6302.25,0.8872618
2018-11-01T07:24:00.000000,6298.99,6298.99,6298.99,6298.99,0.01051
2018-11-01T07:25:00.000000,6302.25,6302.25,6302.25,6302.25,0.27569969
2018-11-01T07:26:00.000000,6298.99,6298.99,6298.99,6298.99,0.00248684
2018-11-01T07:27:00.000000,6298.99,6298.99,6298.98,6298.98,0.03216543
2018-11-01T07:28:00.000000,6298.98,6298.98,6298.98,6298.98,0.0
2018-11-01T07:29:00.000000,6301.73,6301.74,6296.38,6296.38,1.98286469
2018-11-01T07:30:00.000000,6298.12,6298.13,6298.12,6298.13,0.115873
2018-11-01T07:31:00.000000,6297.71,6297.71,6297.71,6297.71,0.99999993
2018-11-01T07:32:00.000000,6297.71,6297.71,6297.71,6297.71,0.0
2018-11-01T07:33:00.000000,6296.89,6297.84,6296.89,6297.84,0.0365
2018-11-01T07:34:00.000000,6295.65,6295.65,6295.65,6295.65,0.01850154
2018-11-01T07:35:00.000000,6295.65,6295.65,6295.65,6295.65,0.0
2018-11-01T07:36:00.000000,6295.65,6295.65,6295.65,6295.65,0.0
2018-11-01T07:37:00.000000,6296.38,6296.38,6296.38,6296.38,0.00687486
2018-11-01T07:38:00.000000,6296.39,6296.98,6296.39,6296.98,0.02106166
2018-11-01T07:39:00.000000,6296.98,6296.98,6296.98,6296.98,0.0
2018-11-01T07:40:00.000000,6297.28,6297.28,6297.28,6297.28,0.03491189
2018-11-01T07:41:00.000000,6297.28,6297.28,6297.28,6297.28,0.0
2018-11-01T07:42:00.000000,6297.28,6297.28,6297.28,6297.28,0.0
2018-11-01T07:43:00.000000,6297.28,6297.28,6297.28,6297.28,0.0
2018-11-01T07:44:00.000000,6296.98,6296.98,6296.98,6296.98,1.18314
2018-11-01T07:45:00.000000,6297.28,6297.28,6297.28,6297.28,0.00150382
2018-11-01T07:46:00.000000,6297.28,6297.28,6297.28,6297.28,0.0
2018-11-01T07:47:00.000000,6297.28,6297.28,6297.28,6297.28,0.0
2018-11-01T07:48:00.000000,6296.99,6296.99,6294.12,6294.12,5.34059141
2018-11-01T07:49:00.000000,6294.12,6294.12,6294.12,6294.12,0.0
2018-11-01T07:50:00.000000,6294.12,6294.13,6294.12,6294.12,0.81498727
2018-11-01T07:51:00.000000,6294.12,6294.12,6294.12,6294.12,0.0
2018-11-01T07:52:00.000000,6294.12,6294.12,6294.12,6294.12,0.0
2018-11-01T07:53:00.000000,6294.12,6294.12,6294.12,6294.12,0.0
2018-11-01T07:54:00.000000,6294.13,6294.13,6294.13,6294.13,3.58
2018-11-01T07:55:00.000000,6294.13,6294.13,6294.13,6294.13,0.0
2018-11-01T07:56:00.000000,6294.13,6294.13,6294.13,6294.13,0.0
2018-11-01T07:57:00.000000,6294.13,6294.13,6294.13,6294.13,0.0
2018-11-01T07:58:00.000000,6294.13,6294.13,6294.13,6294.13,0.00751239
2018-11-01T07:59:00.000000,6294.13,6294.13,6294.13,6294.13,0.2
2018-11-01T08:00:00.000000,6294.13,6294.13,6294.13,6294.13,0.43954278
2018-11-01T08:01:00.000000,6294.12,6294.12,6294.12,6294.12,0.02446172
2018-11-01T08:02:00.000000,6294.13,6294.13,6294.13,6294.13,0.08760403
2018-11-01T08:03:00.000000,6294.13,6298.13,6294.13,6298.12,23.69950439
2018-11-01T08:04:00.000000,6298.12,6298.12,6298.12,6298.12,0.0
2018-11-01T08:05:00.000000,6295.7,6295.7,6295.7,6295.7,0.05
2018-11-01T08:06:00.000000,6295.7,6295.7,6295.7,6295.7,0.0
2018-11-01T08:07:00.000000,6295.7,6295.7,6295.7,6295.7,0.0
2018-11-01T08:08:00.000000,6295.7,6295.7,6295.7,6295.7,0.0
2018-11-01T08:09:00.000000,6295.7,6295.7,6295.7,6295.7,0.04975141
2018-11-01T08:10:00.000000,6295.7,6295.7,6295.7,6295.7,0.0
2018-11-01T08:11:00.000000,6295.7,6295.7,6295.7,6295.7,0.03309401
2018-11-01T08:12:00.000000,6295.7,6295.7,6295.7,6295.7,0.002142
2018-11-01T08:13:00.000000,6295.69,6295.69,6295.69,6295.69,0.2
2018-11-01T08:14:00.000000,6295.69,6295.69,6295.69,6295.69,0.34356588
2018-11-01T08:15:00.000000,6295.69,6295.69,6295.69,6295.69,0.0
2018-11-01T08:16:00.000000,6297.26,6298.13,6297.26,6297.27,0.67859824
2018-11-01T08:17:00.000000,6297.7,6297.92,6297.7,6297.92,0.93123875
2018-11-01T08:18:00.000000,6297.92,6297.92,6297.92,6297.92,0.0
2018-11-01T08:19:00.000000,6297.26,6297.26,6297.26,6297.26,0.35781947
2018-11-01T08:20:00.000000,6297.25,6297.25,6297.25,6297.25,0.1
2018-11-01T08:21:00.000000,6297.25,6297.25,6297.25,6297.25,0.0
2018-11-01T08:22:00.000000,6297.25,6297.25,6297.25,6297.25,0.0
2018-11-01T08:23:00.000000,6297.71,6297.71,6297.71,6297.71,0.004764
2018-11-01T08:24:00.000000,6297.71,6297.71,6297.71,6297.71,0.01939255
2018-11-01T08:25:00.000000,6297.71,6297.71,6297.71,6297.71,0.009262
2018-11-01T08:26:00.000000,6298.12,6298.13,6298.12,6298.13,3.03835397
2018-11-01T08:27:00.000000,6299.48,6299.48,6299.48,6299.48,0.04843435
2018-11-01T08:28:00.000000,6299.48,6299.48,6299.48,6299.48,0.0
2018-11-01T08:29:00.000000,6299.49,6299.49,6299.48,6299.48,0.00605772
2018-11-01T08:30:00.000000,6299.48,6299.49,6299.48,6299.49,0.11113978
2018-11-01T08:31:00.000000,6299.49,6299.49,6299.49,6299.49,0.0
2018-11-01T08:32:00.000000,6299.49,6299.49,6299.49,6299.49,0.0
2018-11-01T08:33:00.000000,6299.49,6299.49,6299.49,6299.49,0.0
2018-11-01T08:34:00.000000,6299.49,6299.49,6299.49,6299.49,0.0
2018-11-01T08:35:00.000000,6299.49,6299.49,6299.49,6299.49,0.41910406
2018-11-01T08:36:00.000000,6299.49,6299.49,6299.49,6299.49,0.0
2018-11-01T08:37:00.000000,6299.49,6299.49,6299.49,6299.49,0.0
2018-11-01T08:38:00.000000,6299.49,6299.49,6299.49,6299.49,0.0112095
2018-11-01T08:39:00.000000,6299.48,6299.48,6299.48,6299.48,0.002382
2018-11-01T08:40:00.000000,6299.49,6299.49,6299.49,6299.49,0.7
2018-11-01T08:41:00.000000,6299.49,6299.49,6299.49,6299.49,0.0
2018-11-01T08:42:00.000000,6299.49,6299.49,6299.49,6299.49,0.0
2018-11-01T08:43:00.000000,6299.48,6299.48,6299.48,6299.48,0.02640862
2018-11-01T08:44:00.000000,6299.49,6299.49,6299.49,6299.49,3.4536284
2018-11-01T08:45:00.000000,6299.49,6299.49,6299.49,6299.49,0.0
2018-11-01T08:46:00.000000,6299.49,6299.49,6299.49,6299.49,0.0
2018-11-01T08:47:00.000000,6299.48,6299.48,6299.48,6299.48,0.06182696
2018-11-01T08:48:00.000000,6299.48,6299.48,6299.48,6299.48,0.0
2018-11-01T08:49:00.000000,6299.48,6299.48,6299.48,6299.48,0.0
2018-11-01T08:50:00.000000,6301.06,6301.06,6301.05,6301.05,5.3371
2018-11-01T08:51:00.000000,6301.06,6301.06,6301.06,6301.06,0.45
2018-11-01T08:52:00.000000,6301.06,6301.06,6301.06,6301.06,1.0
2018-11-01T08:53:00.000000,6301.05,6301.05,6301.05,6301.05,0.02195045
2018-11-01T08:54:00.000000,6301.05,6301.05,6301.05,6301.05,0.0
2018-11-01T08:55:00.000000,6301.05,6301.05,6301.05,6301.05,0.19824066
2018-11-01T08:56:00.000000,6301.06,6301.06,6301.06,6301.06,0.03149946
2018-11-01T08:57:00.000000,6301.06,6301.06,6301.06,6301.06,0.0
2018-11-01T08:58:00.000000,6301.05,6301.06,6301.05,6301.06,0.30827003
2018-11-01T08:59:00.000000,6301.06,6301.06,6301.06,6301.06,1.48172997
2018-11-01T09:00:00.000000,6301.06,6301.06,6301.06,6301.06,0.0
2018-11-01T09:01:00.000000,6301.06,6301.06,6301.06,6301.06,0.0
2018-11-01T09:02:00.000000,6301.06,6301.06,6301.06,6301.06,0.0
2018-11-01T09:03:00.000000,6301.06,6301.06,6301.06,6301.06,0.0
2018-11-01T09:04:00.000000,6301.06,6301.06,6301.06,6301.06,0.0
2018-11-01T09:05:00.000000,6301.06,6301.06,6301.06,6301.06,0.0
2018-11-01T09:06:00.000000,6301.06,6301.06,6301.06,6301.06,0.0
2018-11-01T09:07:00.000000,6301.06,6301.06,6301.06,6301.06,0.079
2018-11-01T09:08:00.000000,6301.31,6301.31,6301.25,6301.25,0.02485262
2018-11-01T09:09:00.000000,6301.31,6305.37,6301.31,6303.91,19.71949229
2018-11-01T09:10:00.000000,6303.91,6303.91,6303.91,6303.91,0.0
2018-11-01T09:11:00.000000,6304.4,6304.4,6304.4,6304.4,0.0676
2018-11-01T09:12:00.000000,6303.92,6303.92,6303.9,6303.9,4.07359248
2018-11-01T09:13:00.000000,6303.9,6303.9,6303.9,6303.9,0.0
2018-11-01T09:14:00.000000,6303.91,6303.91,6301.32,6301.32,0.04298
2018-11-01T09:15:00.000000,6301.32,6301.32,6301.32,6301.32,0.0
2018-11-01T09:16:00.000000,6301.35,6301.35,6301.35,6301.35,0.03967404
2018-11-01T09:17:00.000000,6301.35,6301.35,6301.35,6301.35,0.0
2018-11-01T09:18:00.000000,6301.35,6301.35,6301.35,6301.35,0.0
2018-11-01T09:19:00.000000,6301.35,6301.35,6301.35,6301.35,0.0
2018-11-01T09:20:00.000000,6301.36,6301.36,6301.36,6301.36,0.011486
2018-11-01T09:21:00.000000,6301.36,6301.36,6301.36,6301.36,0.0
2018-11-01T09:22:00.000000,6301.36,6301.36,6301.36,6301.36,0.00826964
2018-11-01T09:23:00.000000,6301.36,6301.36,6301.36,6301.36,0.0
2018-11-01T09:24:00.000000,6301.36,6301.36,6301.36,6301.36,0.0
2018-11-01T09:25:00.000000,6301.36,6301.36,6301.36,6301.36,0.0
2018-11-01T09:26:00.000000,6301.36,6301.36,6301.36,6301.36,0.0
2018-11-01T09:27:00.000000,6301.36,6301.36,6301.36,6301.36,0.0
2018-11-01T09:28:00.000000,6301.36,6301.36,6301.36,6301.36,1.6
2018-11-01T09:29:00.000000,6301.36,6301.36,6301.36,6301.36,0.0
2018-11-01T09:30:00.000000,6301.36,6301.36,6301.36,6301.36,0.0
2018-11-01T09:31:00.000000,6301.36,6301.36,6301.36,6301.36,0.0
2018-11-01T09:32:00.000000,6301.36,6301.36,6301.36,6301.36,0.05321494
2018-11-01T09:33:00.000000,6301.36,6301.36,6301.36,6301.36,0.02463323
2018-11-01T09:34:00.000000,6301.36,6301.36,6301.36,6301.36,0.005887
2018-11-01T09:35:00.000000,6301.36,6301.36,6301.36,6301.36,0.0
2018-11-01T09:36:00.000000,6301.36,6301.36,6301.36,6301.36,0.06492223
2018-11-01T09:37:00.000000,6302.15,6302.15,6302.15,6302.15,0.21339219
2018-11-01T09:38:00.000000,6302.14,6302.14,6302.14,6302.14,0.92545242
2018-11-01T09:39:00.000000,6302.14,6302.14,6302.14,6302.14,0.0
